"Step","LocalizerModule-20220904-therapeutic-finch - train.label_loss","LocalizerModule-20220904-therapeutic-finch - train.label_loss__MIN","LocalizerModule-20220904-therapeutic-finch - train.label_loss__MAX","LocalizerModule-20220904-therapeutic-finch - train.loc_loss","LocalizerModule-20220904-therapeutic-finch - train.loc_loss__MIN","LocalizerModule-20220904-therapeutic-finch - train.loc_loss__MAX"
"7656","0.10277146100997925","0.10277146100997925","0.10277146100997925","0.5333868265151978","0.5333868265151978","0.5333868265151978"
"7727","0.10261587053537369","0.10261587053537369","0.10261587053537369","0.5345504283905029","0.5345504283905029","0.5345504283905029"
"7731","0.10865763574838638","0.10865763574838638","0.10865763574838638","0.5354416966438293","0.5354416966438293","0.5354416966438293"
"7837","0.09804470092058182","0.09804470092058182","0.09804470092058182","0.5365403890609741","0.5365403890609741","0.5365403890609741"
"7847","0.11719555407762527","0.11719555407762527","0.11719555407762527","0.5349994897842407","0.5349994897842407","0.5349994897842407"
"7850","0.10062064975500107","0.10062064975500107","0.10062064975500107","0.5349324345588684","0.5349324345588684","0.5349324345588684"
"7855","0.1138470321893692","0.1138470321893692","0.1138470321893692","0.5309193730354309","0.5309193730354309","0.5309193730354309"
"7860","0.111399345099926","0.111399345099926","0.111399345099926","0.5304998755455017","0.5304998755455017","0.5304998755455017"
"7892","0.09363219141960144","0.09363219141960144","0.09363219141960144","0.5378099083900452","0.5378099083900452","0.5378099083900452"
"7984","0.12181176245212555","0.12181176245212555","0.12181176245212555","0.5315238833427429","0.5315238833427429","0.5315238833427429"
"8011","0.11671711504459381","0.11671711504459381","0.11671711504459381","0.5298265814781189","0.5298265814781189","0.5298265814781189"
"8088","0.10999405384063721","0.10999405384063721","0.10999405384063721","0.5312530994415283","0.5312530994415283","0.5312530994415283"
"8121","0.08814452588558197","0.08814452588558197","0.08814452588558197","0.5302377343177795","0.5302377343177795","0.5302377343177795"
"8198","0.11060092598199844","0.11060092598199844","0.11060092598199844","0.5330082774162292","0.5330082774162292","0.5330082774162292"
"8202","0.12336741387844086","0.12336741387844086","0.12336741387844086","0.5298775434494019","0.5298775434494019","0.5298775434494019"
"8216","0.12892407178878784","0.12892407178878784","0.12892407178878784","0.535409152507782","0.535409152507782","0.535409152507782"
"8268","0.11938391625881195","0.11938391625881195","0.11938391625881195","0.5319352149963379","0.5319352149963379","0.5319352149963379"
"8351","0.09026861190795898","0.09026861190795898","0.09026861190795898","0.533165454864502","0.533165454864502","0.533165454864502"
"8456","0.10270391404628754","0.10270391404628754","0.10270391404628754","0.534326434135437","0.534326434135437","0.534326434135437"
"8472","0.10576429218053818","0.10576429218053818","0.10576429218053818","0.5379930734634399","0.5379930734634399","0.5379930734634399"
"8538","0.12823711335659027","0.12823711335659027","0.12823711335659027","0.5343525409698486","0.5343525409698486","0.5343525409698486"
"8681","0.09452049434185028","0.09452049434185028","0.09452049434185028","0.532307505607605","0.532307505607605","0.532307505607605"
"8731","0.10692651569843292","0.10692651569843292","0.10692651569843292","0.5388668179512024","0.5388668179512024","0.5388668179512024"
"8797","0.109421506524086","0.109421506524086","0.109421506524086","0.5382359623908997","0.5382359623908997","0.5382359623908997"
"8852","0.10962457954883575","0.10962457954883575","0.10962457954883575","0.5348492860794067","0.5348492860794067","0.5348492860794067"
"8904","0.11408355087041855","0.11408355087041855","0.11408355087041855","0.5339198112487793","0.5339198112487793","0.5339198112487793"
"8987","0.13061141967773438","0.13061141967773438","0.13061141967773438","0.5354560613632202","0.5354560613632202","0.5354560613632202"
"9013","0.10890201479196548","0.10890201479196548","0.10890201479196548","0.5380405783653259","0.5380405783653259","0.5380405783653259"
"9014","0.09915779531002045","0.09915779531002045","0.09915779531002045","0.5306289196014404","0.5306289196014404","0.5306289196014404"
"9120","0.1217135339975357","0.1217135339975357","0.1217135339975357","0.5351800322532654","0.5351800322532654","0.5351800322532654"
"9171","0.09644224494695663","0.09644224494695663","0.09644224494695663","0.5401705503463745","0.5401705503463745","0.5401705503463745"
"9292","0.1138881966471672","0.1138881966471672","0.1138881966471672","0.5318437814712524","0.5318437814712524","0.5318437814712524"
"9309","0.11467540264129639","0.11467540264129639","0.11467540264129639","0.53703773021698","0.53703773021698","0.53703773021698"
"9338","0.11817194521427155","0.11817194521427155","0.11817194521427155","0.535756528377533","0.535756528377533","0.535756528377533"
"9439","0.10605365037918091","0.10605365037918091","0.10605365037918091","0.5368425846099854","0.5368425846099854","0.5368425846099854"
"9470","0.09045305848121643","0.09045305848121643","0.09045305848121643","0.5373026728630066","0.5373026728630066","0.5373026728630066"
"9566","0.12411443144083023","0.12411443144083023","0.12411443144083023","0.5348479151725769","0.5348479151725769","0.5348479151725769"
"9599","0.09840427339076996","0.09840427339076996","0.09840427339076996","0.5368456244468689","0.5368456244468689","0.5368456244468689"
"9604","0.10655836760997772","0.10655836760997772","0.10655836760997772","0.5311939120292664","0.5311939120292664","0.5311939120292664"
"9680","0.11678524315357208","0.11678524315357208","0.11678524315357208","0.538931131362915","0.538931131362915","0.538931131362915"
"9696","0.09580766409635544","0.09580766409635544","0.09580766409635544","0.5335348844528198","0.5335348844528198","0.5335348844528198"
"9715","0.11078669130802155","0.11078669130802155","0.11078669130802155","0.5343781113624573","0.5343781113624573","0.5343781113624573"
"9806","0.10897273570299149","0.10897273570299149","0.10897273570299149","0.5344851613044739","0.5344851613044739","0.5344851613044739"
"9873","0.09884929656982422","0.09884929656982422","0.09884929656982422","0.5317493677139282","0.5317493677139282","0.5317493677139282"
"9916","0.11754346638917923","0.11754346638917923","0.11754346638917923","0.5346711874008179","0.5346711874008179","0.5346711874008179"
"9998","0.10517202317714691","0.10517202317714691","0.10517202317714691","0.5402979254722595","0.5402979254722595","0.5402979254722595"
"10277","0.09237832576036453","0.09237832576036453","0.09237832576036453","0.5368478298187256","0.5368478298187256","0.5368478298187256"
"10315","0.103996142745018","0.103996142745018","0.103996142745018","0.5312526226043701","0.5312526226043701","0.5312526226043701"
"10344","0.10880574584007263","0.10880574584007263","0.10880574584007263","0.5327644944190979","0.5327644944190979","0.5327644944190979"
"10348","0.08224820345640182","0.08224820345640182","0.08224820345640182","0.5360558032989502","0.5360558032989502","0.5360558032989502"
"10509","0.11229077726602554","0.11229077726602554","0.11229077726602554","0.5368029475212097","0.5368029475212097","0.5368029475212097"
"10576","0.10831548273563385","0.10831548273563385","0.10831548273563385","0.5371043086051941","0.5371043086051941","0.5371043086051941"
"10627","0.1029137670993805","0.1029137670993805","0.1029137670993805","0.5324322581291199","0.5324322581291199","0.5324322581291199"
"10632","0.11340747773647308","0.11340747773647308","0.11340747773647308","0.5385611653327942","0.5385611653327942","0.5385611653327942"
"10677","0.14682641625404358","0.14682641625404358","0.14682641625404358","0.536096453666687","0.536096453666687","0.536096453666687"
"10725","0.10460905730724335","0.10460905730724335","0.10460905730724335","0.5318456292152405","0.5318456292152405","0.5318456292152405"
"10765","0.12741561233997345","0.12741561233997345","0.12741561233997345","0.5363582968711853","0.5363582968711853","0.5363582968711853"
"10792","0.12144125998020172","0.12144125998020172","0.12144125998020172","0.5391562581062317","0.5391562581062317","0.5391562581062317"
"10811","0.11054929345846176","0.11054929345846176","0.11054929345846176","0.5344170331954956","0.5344170331954956","0.5344170331954956"
"10979","0.10971034318208694","0.10971034318208694","0.10971034318208694","0.5325596928596497","0.5325596928596497","0.5325596928596497"
"11135","0.11651343107223511","0.11651343107223511","0.11651343107223511","0.5314604043960571","0.5314604043960571","0.5314604043960571"
